CSCOD,MENGE,EBELN,BSART,ADPRI,BEDAT,LIFNR,WAERS,ZZSTORT,MATNR,NETPR,NETWR,ZZJRRQ,ZZGHRQ,ZXLTAT
MU,1,1600188815,HQY,AOG,20200827,1000000141,RMB,B737NG,162700-100,9000,9000,20200828,20200929,32.0
MU,1,1500002112,HQY,NOR,20200828,1000000012,RMB,B737NG,1151952-19,82649.83,82649.83,20200828,20201014,47.0
MU,1,1600189490,HQY,AOG,20200831,1000000012,RMB,B737NG,162700-100,48474.98,48474.98,20200831,20200914,14.0
MU,1,1500002163,HQY,AOG,20200919,1000000141,RMB,B737NG,39-353,756.8,756.8,20200919,20200921,2.0
MU,1,1600187273,HQY,CRT,20200822,1000000012,RMB,B737NG,GM10603,20000,20000,20200822,20210222,184.0
MU,1,1600195006,HQY,AOG,20200920,1000000031,RMB,B737NG,892480,1000,1000,20200922,20200925,3.0
MU,1,1500002197,HQY,NOR,20200929,1000000141,RMB,B737NG,70720860-1,5000,5000,20200929,20201203,65.0
MU,1,1500002128,HQY,NOR,20200902,1000000141,RMB,B737NG,10037-0750,21469.72,21469.72,20200903,20201010,37.0
MU,1,1600195976,HQY,AOG,20200922,1000000142,RMB,B737NG,3202444-1,1234.97,1234.97,20200923,20200927,4.0
MU,1,1500002184,HQY,NOR,20200923,1000000142,RMB,B737NG,930-2000-001,30000,30000,20200927,20201012,15.0
MU,1,1500002191,HQY,NOR,20200927,1000000152,RMB,B737NG,645242-1,14000,14000,20200928,20201103,36.0
MU,1,1500002183,HQY,NOR,20200923,1000000142,RMB,B737NG,930-1000-003,3000,3000,20200924,20201013,19.0
MU,1,4100007289,HQY,NOR,20170128,1000000141,RMB,B737NG,69-76435-305,1,1,20170128,20170228,31.0
MU,1,1500001857,HQY,AOG,20191230,1000000141,RMB,B737NG,G6990-19,981.93,981.93,20191231,20200103,3.0
MU,1,4100007176,HQY,AOG,20170105,1000000575,RMB,B737NG,CA244-01,84660.51,84660.51,20170106,,
MU,1,4100007223,HQY,AOG,20170117,1000000141,RMB,B737NG,940-0351-001,1,1,20170118,20170208,21.0
MU,1,4100007286,HQY,AOG,20170128,1000000141,RMB,B737NG,2-8020-28,1,1,20170206,20170210,4.0
MU,1,4100007337,HQY,AOG,20170214,1000000141,RMB,B737NG,822-1604-101,1,1,20170216,20170221,5.0
MU,1,4100007177,HQY,AOG,20170105,1000000575,RMB,B737NG,CA244-01,85515.21,85515.21,20170106,,
MU,1,4100007225,HQY,AOG,20170118,1000000142,RMB,B737-300,761574B,39752.44,39752.44,20170118,20170122,4.0
MU,1,4100007295,HQY,CRT,20170131,1000000141,RMB,B737NG,761574B,1,1,20170201,20170208,7.0
MU,1,4100007290,HQY,AOG,20170129,1000000575,RMB,B737NG,30210,3176.86,3176.86,20170129,20170207,9.0
MU,1,4100007299,HQY,AOG,20170201,1000000575,RMB,B737NG,761574B,49647.82,49647.82,20170203,20170206,3.0
MU,1,4100007300,HQY,CRT,20170201,1000000248,RMB,B737NG,314-2100-3,597807,597807,20170203,20171124,294.0
MU,1,4100007302,HQY,AOG,20170202,1000000141,RMB,B737NG,622-5342-101,1,1,20170203,20170208,5.0
MU,1,4100007183,HQY,CRT,20170107,1000000575,RMB,B737NG,20220-0101,8162.17,8162.17,20170107,20170204,28.0
MU,1,4100007298,HQY,AOG,20170201,1000000141,RMB,B737NG,305RAA1,1,1,20170204,20170330,54.0
MU,1,4100007192,HQY,AOG,20170109,1000000155,RMB,B737NG,4081600-940,5389,5389,20170110,20170110,1.0
MU,1,4100007245,HQY,AOG,20170120,1000000575,RMB,B737NG,5145-1-77,47046.97,47046.97,20170120,20170216,27.0
MU,1,4100007243,HQY,AOG,20170120,1000000141,RMB,B737NG,541674-4,1,1,20170123,20170210,18.0
MU,1,4100007244,HQY,AOG,20170120,1000000141,RMB,B737NG,31-9289-1,1,1,20170120,20170122,2.0
MU,1,4100007249,HQY,AOG,20170121,1000000141,RMB,B737NG,285A1840-8,1,1,20170207,20170209,2.0
MU,1,4100007252,HQY,AOG,20170121,1000000141,RMB,B737NG,1151952-19,1,1,20170122,20170122,1.0
MU,1,4100007257,HQY,AOG,20170122,1000000575,RMB,B737NG,1152466-250,163410.25,163410.25,20170123,20170208,16.0
MU,1,4100007166,HQY,AOG,20170103,1000000141,RMB,B737NG,4081600-930,1,1,20170113,20170117,4.0
MU,1,4100007312,HQY,CRT,20170205,1000000155,RMB,B737NG,1152466-250,97789.74,97789.74,20170207,20170315,36.0
MU,1,4100007165,HQY,AOG,20170103,1000000575,RMB,B737NG,21230-10BA,27438.37,27438.37,20170103,20170109,6.0
MU,1,4100007313,HQY,AOG,20170205,1000000141,RMB,B737NG,3A226-0007-01-1,1,1,20170206,20170322,44.0
MU,1,4100007336,HQY,AOG,20170214,1000000575,RMB,B737NG,70720860-1,57315.73,57315.73,20170214,20170303,17.0
MU,1,4100007215,HQY,CRT,20170115,1000000152,RMB,B737NG,305RAA1,78791.14,78791.14,20170116,20170214,29.0
MU,1,4100007376,HQY,AOG,20170228,1000000142,RMB,B737NG,241-298-002-015,16907.73,16907.73,20170302,20170309,7.0
MU,1,4100007394,HQY,NOR,20170301,1000000141,RMB,B737NG,305RAA1,1,1,20170302,20170428,57.0
MU,1,4100007350,HQY,AOG,20170218,1000000155,RMB,B737NG,1151968-1,10460.08,10460.08,20170222,20170309,15.0
MU,1,4100007400,HQY,AOG,20170302,1000000141,RMB,B737NG,G6990-19,1,1,20170303,20170619,108.0
MU,1,4100007360,HQY,AOG,20170221,1000000141,RMB,B737NG,441921-5,1,1,20170222,20170511,78.0
MU,1,4100007403,HQY,NOR,20170302,1000000575,RMB,B737NG,1152466-250,163752.13,163752.13,20170303,20170317,14.0
MU,1,4100007416,HQY,AOG,20170303,1000000575,RMB,B737NG,066-50008-0406,1,1,20170306,20170405,30.0
MU,1,4100007411,HQY,AOG,20170303,1000000155,RMB,B737NG,RDAA902941-01,5605.94,5605.94,20170305,20170315,10.0
MU,1,4100007466,HQY,AOG,20170318,1000000152,RMB,B737NG,5145-1-86,26948.66,26948.66,20170318,20170407,20.0
MU,1,4100007365,HQY,AOG,20170222,1000000141,RMB,B737NG,066-50029-1201,1,1,20170222,20170814,173.0
MU,1,4100007473,HQY,AOG,20170320,1000000575,RMB,B737NG,822-1567-101,182027.63,182027.63,20170321,20170502,42.0
MU,1,4100007475,HQY,AOG,20170320,1000000155,RMB,B737-300,H504C,2137.28,2137.28,20170322,20170327,5.0
MU,1,4100007474,HQY,AOG,20170320,1000000155,RMB,B737-300,H504C,2778.31,2778.31,20170322,20170327,5.0
MU,1,4100007522,HQY,CRT,20170331,1000000575,RMB,B737NG,441921-5,15415.41,15415.41,20170401,20170410,9.0
MU,1,4100007476,HQY,CRT,20170321,1000000575,RMB,B737NG,83000-05604,2420.63,2420.63,20170321,20170327,6.0
MU,1,4100007477,HQY,AOG,20170321,1000000141,RMB,B737NG,5145-1-77,1,1,20170322,20170829,160.0
MU,1,4100007343,HQY,AOG,20170216,1000000155,RMB,B737NG,241-298-002-015,41884.7,41884.7,20170217,20170313,24.0
MU,1,4100007375,HQY,AOG,20170226,1000000141,RMB,B737NG,107492-6,1,1,20170227,20170306,7.0
MU,1,4100007532,HQY,CRT,20170405,1000000141,RMB,B737NG,SEDL0C9C,1,1,20170411,20170516,35.0
MU,1,4100007651,HQY,AOG,20170430,1000000575,RMB,B737NG,024147-000,4205.47,4205.47,20170501,20170511,10.0
MU,1,4100007510,HQY,NOR,20170326,1000000575,RMB,B737NG,83000-27904,10236.42,10236.42,20170328,20170417,20.0
MU,1,4100007652,HQY,AOG,20170430,1000000152,RMB,B737NG,72303219-1,3983.53,3983.53,20170430,20170519,19.0
MU,1,4100007654,HQY,AOG,20170430,1000000575,RMB,B737NG,24E507040G04,3389.59,3389.59,20170502,20170523,21.0
MU,1,4100007659,HQY,CRT,20170502,1000000575,RMB,B737NG,251A2160-2,7033.09,7033.09,20170502,20170508,6.0
MU,1,4100007663,HQY,AOG,20170503,1000000575,RMB,B737NG,473955-1,3317.66,3317.66,20170503,20170509,6.0
MU,1,4100007673,HQY,AOG,20170504,1000000155,RMB,B737NG,65-52810-64,4972.15,4972.15,20170504,20170512,8.0
MU,1,4100007520,HQY,AOG,20170330,1000000575,RMB,B737NG,HG2050AC11,9646.31,9646.31,20170405,20170405,1.0
MU,1,4100007521,HQY,AOG,20170330,1000000155,RMB,B737NG,HG2050AC11,27282.8,27282.8,20170330,20170405,6.0
MU,1,4100007688,HQY,AOG,20170507,1000000141,RMB,B737NG,07324P000-01,52774.12,52774.12,20170508,20170829,113.0
MU,1,4100007620,HQY,AOG,20170424,1000000141,RMB,B737NG,3289630-2,1,1,20170426,20170524,28.0
MU,1,4100007627,HQY,CRT,20170424,1000000575,RMB,B737NG,3215618-4,7820.71,7820.71,20170425,20170427,2.0
MU,1,4100007624,HQY,AOG,20170424,1000000575,RMB,B737NG,0851HT1,3540.68,3540.68,20170425,20170512,17.0
MU,1,4100007743,HQY,CRT,20170519,1000000141,RMB,B737NG,30-2481-5,1,1,20170525,20170622,28.0
MU,1,4100007739,HQY,CRT,20170519,1000000575,RMB,B737NG,HG2050AC11,53998.54,53998.54,20170519,20170525,6.0
MU,1,4100007742,HQY,CRT,20170519,1000000142,RMB,B737NG,30-2481-5,693.72,693.72,20170523,20170525,2.0
MU,1,4100007789,HQY,CRT,20170530,1000000575,RMB,B737NG,2206400-2,60488.48,60488.48,20170531,20170607,7.0
MU,1,4100007849,HQY,CRT,20170611,1000000141,RMB,B737NG,HG2050AC07,1,1,20170612,20170612,1.0
MU,1,4100007933,HQY,AOG,20170621,1000000575,RMB,B737NG,70720860-1,72069.07,72069.07,20170622,20170823,62.0
MU,1,17GW88642,HQY,NOR,20170613,0000003063,USD,B737NG,315A2295-219,1200001,1200001,20170620,20171027,129.0
MU,1,4100007861,HQY,NOR,20170613,1000000142,RMB,B737NG,TY1878-22,687.13,687.13,20170614,20170614,1.0
MU,1,4100007942,HQY,AOG,20170623,1000000141,RMB,B737NG,5145-1-64,1,1,20170624,20170704,10.0
MU,1,4100007810,HQY,AOG,20170602,1000000141,RMB,B737NG,761574B,1,1,20170602,20170619,17.0
MU,1,4100007953,HQY,AOG,20170625,1000000575,RMB,B737NG,3888058-7,656.62,656.62,20170626,20170626,1.0
MU,1,4100007868,HQY,AOG,20170614,1000000141,RMB,B737NG,080-20705-01,1,1,20170615,20170818,64.0
MU,1,4100007954,HQY,AOG,20170625,1000000141,RMB,B737NG,67600014-1,1,1,20170626,20171110,137.0
MU,1,4100007722,HQY,CRT,20170514,1000000575,RMB,B737NG,07325P000-01,1,1,20170514,20170815,93.0
MU,1,4100007723,HQY,CRT,20170514,1000000575,RMB,B737NG,07325P000-01,18345.33,18345.33,20170514,20170711,58.0
MU,1,4100007728,HQY,AOG,20170515,1000000141,RMB,B737NG,07324P000-01,1,1,20170516,20170829,105.0
MU,1,4100007820,HQY,AOG,20170605,1000000141,RMB,B737NG,822-1604-101,1,1,20170608,20170818,71.0
MU,1,4100007879,HQY,AOG,20170616,1000000575,RMB,B737-300,174101-02-03,41687.76,41687.76,20170616,20170703,17.0
MU,1,4100007824,HQY,CRT,20170606,1000000155,RMB,B737NG,5145-1-64,8736.88,8736.88,20170607,20170612,5.0
MU,1,4100007907,HQY,CRT,20170618,1000000575,RMB,B737NG,645242-1,30496.59,30496.59,20170618,20170901,75.0
MU,1,4100007734,HQY,NOR,20170517,1000000575,RMB,B737NG,024147-000,4601.53,4601.53,20170518,20170526,8.0
MU,1,4100007836,HQY,AOG,20170608,1000000141,RMB,B737NG,174101-02-03,1,1,20170609,20171031,144.0
MU,1,4100007776,HQY,AOG,20170527,1000000141,RMB,B737NG,42-935-2,1,1,20170528,20171107,163.0
MU,1,4100007997,HQY,AOG,20170701,1000000142,RMB,B737NG,930-1000-001,2148.5,2148.5,20170703,20170703,1.0
MU,1,4100008000,HQY,AOG,20170701,1000000575,RMB,B737NG,SEDL0C9C,14995.27,14995.27,20170702,20170817,46.0
MU,1,4100008001,HQY,CRT,20170702,1000000141,RMB,B737NG,G6990-19,1,1,20170703,20170815,43.0
MU,1,4100008052,HQY,AOG,20170713,1000000142,RMB,B737NG,HG2050BC02,306299.1,306299.1,20170717,20170816,30.0
MU,1,4100008004,HQY,NOR,20170703,1000000141,RMB,B737NG,67600014-1,1,1,20170705,20171016,103.0
MU,1,4100008057,HQY,AOG,20170713,1000000155,RMB,B737NG,20200-0216,11272.6,11272.6,20170714,20171129,138.0
MU,1,4100008056,HQY,AOG,20170713,1000000155,RMB,B737NG,20200-0216,11529.01,11529.01,20170714,20171129,138.0
MU,1,4100008068,HQY,CRT,20170714,1000000575,RMB,B737NG,801307-00,56.46,56.46,20170718,20170718,1.0
MU,1,4100008127,HQY,AOG,20170727,1000000152,RMB,B737NG,285A1010-9,33932.24,33932.24,20170727,20170829,33.0
MU,1,4100008058,HQY,AOG,20170713,1000000575,RMB,B737NG,930-1000-001,106015.92,106015.92,20170717,20170908,53.0
MU,1,4100008055,HQY,AOG,20170713,1000000155,RMB,B737NG,20200-0213,9300.1,9300.1,20170714,20171129,138.0
MU,1,4100008069,HQY,AOG,20170714,1000000141,RMB,B737NG,67600014-1,1,1,20170715,20171120,128.0
MU,1,4100008008,HQY,AOG,20170704,1000000575,RMB,B737NG,67600014-1,4586.21,4586.21,20170705,20170710,5.0
MU,1,4100008007,HQY,AOG,20170704,1000000575,RMB,B737NG,67600014-1,31030.2,31030.2,20170705,20170816,42.0
MU,1,4100008071,HQY,AOG,20170715,1000000575,RMB,B737NG,HG2050AC11,263140.38,263140.38,20170715,20170814,30.0
MU,1,4100008072,HQY,CRT,20170715,1000000141,RMB,B737NG,4082730-901,1,1,20170715,20171206,144.0
MU,1,4100008087,HQY,AOG,20170719,1000000575,RMB,B737NG,822-1567-102,12529.19,12529.19,20170719,20170911,54.0
MU,1,4100008084,HQY,CRT,20170718,1000000141,RMB,B737NG,1-899-29,1,1,20170905,,
MU,1,4100007940,HQY,CRT,20170623,1000000141,RMB,B737NG,396498-2,1,1,20170626,20170921,87.0
MU,1,4100007949,HQY,AOG,20170624,1000000575,RMB,B737NG,396498-2,55422.52,55422.52,20170628,20170816,49.0
MU,1,4100008095,HQY,NOR,20170720,1000000155,RMB,B737NG,822-1567-102,160721.73,160721.73,20170721,20170815,25.0
MU,1,4100008016,HQY,AOG,20170705,1000000142,RMB,B737NG,C16786HA02,9845.19,9845.19,20170706,20170712,6.0
MU,1,4100008089,HQY,AOG,20170719,1000000155,RMB,B737NG,930-2000-001,43632.13,43632.13,20170720,20170809,20.0
MU,1,4100008024,HQY,CRT,20170706,1000000575,RMB,B737NG,822-1567-102,72012.76,72012.76,20170707,20170718,11.0
MU,1,4100008102,HQY,AOG,20170721,1000000141,RMB,B737NG,066-50008-0406,1,1,20170814,20170925,42.0
MU,1,4100008098,HQY,AOG,20170721,1000000152,RMB,B737NG,1-002-0102-2090,51657.09,51657.09,20170724,20170818,25.0
MU,1,4100007972,HQY,AOG,20170627,1000000575,RMB,B737NG,822-1710-001,5029.4,5029.4,20170628,20170824,57.0
MU,1,4100008035,HQY,AOG,20170708,1000000155,RMB,B737-300,HG2050AC07,45556.8,45556.8,20170709,20170713,4.0
MU,1,4100008108,HQY,NOR,20170723,1000000141,RMB,B737NG,67600014-1,1,1,20170724,20171108,107.0
MU,1,4100008107,HQY,CRT,20170723,1000000141,RMB,B737NG,G6990-19,1,1,20170726,20180103,161.0
MU,1,4100007896,HQY,AOG,20170617,1000000141,RMB,B737NG,1-002-0102-2090,1,1,20170621,20170828,68.0
MU,1,4100007903,HQY,AOG,20170617,1000000141,RMB,B737NG,1151952-14,1,1,20170619,20171122,156.0
MU,1,4100007974,HQY,AOG,20170627,1000000155,RMB,B737NG,67600014-1,36656.4,36656.4,20170628,20170815,48.0
MU,1,4100008032,HQY,CRT,20170708,1000000141,RMB,B737NG,024147-000,1,1,20170717,20170814,28.0
MU,1,4100008033,HQY,NOR,20170708,1000000141,RMB,B737NG,8-930-03,1,1,20170717,20170908,53.0
MU,1,4100008037,HQY,AOG,20170710,1000000155,RMB,B737NG,1-002-0102-2170,10197.85,10197.85,20170710,20170714,4.0
MU,1,4100007919,HQY,CRT,20170619,1000000575,RMB,B737NG,315A2800-1,1808.06,1808.06,20170621,20170622,1.0
MU,1,4100007990,HQY,AOG,20170629,1000000575,RMB,B737NG,4081600-930,8769.47,8769.47,20170630,20170630,1.0
MU,1,4100007991,HQY,AOG,20170629,1000000575,RMB,B737NG,285A1600-6,1192.65,1192.65,20170630,20170630,1.0
MU,1,4100007986,HQY,AOG,20170629,1000000141,RMB,B737NG,3289630-2,1,1,20170704,20171101,120.0
MU,1,4100007992,HQY,CRT,20170629,1000000575,RMB,B737NG,3289630-2,7791.5,7791.5,20170630,20170714,14.0
MU,1,4100008181,HQY,CRT,20170807,1000000155,RMB,B737NG,WL501RC1,3890.46,3890.46,20170808,20171103,87.0
MU,1,4100008051,HQY,AOG,20170712,1000000575,RMB,B737NG,5145-1-86,47048.26,47048.26,20170713,20170818,36.0
MU,1,4100008230,HQY,AOG,20170816,1000000141,RMB,B737NG,70720860-1,1,1,20170818,20171124,98.0
MU,1,4100008235,HQY,AOG,20170817,1000000575,RMB,B737NG,7123-19973-03AC,21166.59,21166.59,20170817,20170901,15.0
MU,1,4100008245,HQY,CRT,20170818,1000000155,RMB,B737NG,3214552-6,4756.44,4756.44,20170822,20170823,1.0
MU,1,4100008241,HQY,AOG,20170818,1000000152,RMB,B737NG,69-76435-5,4612.02,4612.02,20170821,20170918,28.0
MU,1,4100008244,HQY,AOG,20170818,1000000575,RMB,B737NG,C16221KA02,5641.13,5641.13,20170822,20170822,1.0
MU,1,4100008139,HQY,CRT,20170729,1000000575,RMB,B737NG,396608-1,46881.01,46881.01,20170731,20170828,28.0
MU,1,4100008148,HQY,AOG,20170730,1000000141,RMB,B737NG,396608-1,1,1,20170731,20170914,45.0
MU,1,4100008142,HQY,AOG,20170730,1000000141,RMB,B737NG,G7500-03,1,1,20170730,20170918,50.0
MU,1,4100008146,HQY,AOG,20170730,1000000142,RMB,B737NG,3876287-1,1,1,20170731,20170818,18.0
MU,1,4100008147,HQY,AOG,20170730,1000000575,RMB,B737NG,G7404-124,6968.85,6968.85,20170730,20170818,19.0
MU,1,4100008149,HQY,AOG,20170731,1000000141,RMB,B737NG,HG2050AC07,1,1,20170828,20170918,21.0
MU,1,4100008145,HQY,AOG,20170730,1000000141,RMB,B737NG,2030157-102,1,1,20170730,20170908,40.0
MU,1,4100008311,HQY,CRT,20170904,1000000575,RMB,B737NG,3289562-5,2705.11,2705.11,20170904,20170907,3.0
MU,1,4100008320,HQY,AOG,20170905,1000000575,RMB,B737NG,42-935-2,19339.72,19339.72,20170906,20170912,6.0
MU,1,4100008382,HQY,CRT,20170917,1000000155,RMB,B737NG,822-1567-101,28025.4,28025.4,20170919,20170922,3.0
MU,1,4100008195,HQY,AOG,20170810,1000000575,RMB,B737NG,67600014-1,19594.17,19594.17,20170811,20170905,25.0
MU,1,4100008377,HQY,AOG,20170917,1000000575,RMB,B737NG,72303219-1,1212.57,1212.57,20170917,20170925,8.0
MU,1,4100008207,HQY,AOG,20170811,1000000155,RMB,B737NG,285A1300-1,3023.3,3023.3,20170815,20170815,1.0
MU,1,4100008385,HQY,AOG,20170918,1000000155,RMB,B737NG,241-298-002-015,50643.21,50643.21,20170918,20171017,29.0
MU,1,4100008221,HQY,AOG,20170814,1000000141,RMB,B737NG,251A1240-5,1,1,20170825,20180122,150.0
MU,1,4100008222,HQY,CRT,20170814,1000000155,RMB,B737NG,2041223-0414,2143.9,2143.9,20170817,20170823,6.0
MU,1,4100008337,HQY,AOG,20170908,1000000155,RMB,B737NG,930-1000-001,21069.44,21069.44,20170910,20170919,9.0
MU,1,4100008265,HQY,AOG,20170824,1000000141,RMB,B737NG,1152466-250,1,1,20170825,20170828,3.0
MU,1,4100008165,HQY,CRT,20170803,1000000141,RMB,B737NG,622-8971-022,1,1,20170808,20170810,2.0
MU,1,4100008160,HQY,AOG,20170802,1000000152,RMB,B737NG,396608-1,13934.3,13934.3,20170802,20170811,9.0
MU,1,4100008225,HQY,EXP,20170815,1000000155,RMB,B737NG,4081600-930,68434.52,68434.52,20170817,20170823,6.0
MU,1,4100008398,HQY,AOG,20170920,1000000141,RMB,B737NG,2118966-222,1,1,20170921,20171127,67.0
MU,1,4100008162,HQY,AOG,20170803,1000000155,RMB,B737NG,441921-5,8135.34,8135.34,20170803,20170808,5.0
MU,1,4100008343,HQY,AOG,20170911,1000000155,RMB,B737NG,1151952-19,23813.83,23813.83,20170911,20170927,16.0
MU,1,4100008409,HQY,AOG,20170922,1000000141,RMB,B737NG,4081600-940,1,1,20170925,20171204,70.0
MU,1,4100008418,HQY,CRT,20170924,1000000575,RMB,B737NG,822-1567-102,109615.88,109615.88,20170924,20171013,19.0
MU,1,4100008487,HQY,EXP,20171007,1000000155,RMB,B737NG,285A1600-6,14824.57,14824.57,20171010,20171019,9.0
MU,1,4100008353,HQY,AOG,20170914,1000000155,RMB,B737NG,45-0351-4,2623.22,2623.22,20170915,20171031,46.0
MU,1,4100008368,HQY,AOG,20170915,1000000575,RMB,B737NG,822-1604-101,18096.04,18096.04,20170918,20170918,1.0
MU,1,4100008561,HQY,EXP,20171021,1000000141,RMB,B737NG,72303141-3,1,1,20171022,20180416,176.0
MU,1,4100008562,HQY,EXP,20171021,1000000141,RMB,B737NG,233A3208-2,1,1,20171022,20171025,3.0
MU,1,4100008440,HQY,AOG,20170927,1000000141,RMB,B737NG,HG2050AC07,1,1,20171001,20171030,29.0
MU,1,4100008568,HQY,AOG,20171024,1000000142,RMB,B737NG,940-0351-001,23846.15,23846.15,20171024,20171030,6.0
MU,1,4100008442,HQY,AOG,20170928,1000000141,RMB,B737NG,980-4750-003,1,1,20171001,20171002,1.0
MU,1,4100008392,HQY,EXP,20170919,1000000575,RMB,B737NG,822-1567-102,6709.43,6709.43,20170920,20170920,1.0
MU,1,4100008388,HQY,NOR,20170919,1000000155,RMB,B737NG,3215618-5,11791.93,11791.93,20170919,20170925,6.0
MU,1,4100008393,HQY,AOG,20170920,1000000141,RMB,B737NG,G7404-124,1,1,20170920,20171101,42.0
MU,1,4100008533,HQY,AOG,20171016,1000000575,RMB,B737NG,WL501RC1,6090.19,6090.19,20171017,20171101,15.0
MU,1,4100008534,HQY,AOG,20171017,1000000141,RMB,B737NG,4082730-901,1,1,20171017,20171108,22.0
MU,1,4100008461,HQY,AOG,20171001,1000000141,RMB,B737NG,541674-4,1,1,20171011,20171027,16.0
MU,1,4100008513,HQY,CRT,20171014,1000000155,RMB,B737NG,HG2050AC11,517.24,517.24,20171016,20180108,84.0
MU,1,4100008550,HQY,CRT,20171018,1000000575,RMB,B737NG,2061-15-1,38588.14,38588.14,20171018,20180206,111.0
MU,1,4100008799,HQY,AOG,20171211,1000000575,RMB,B737NG,67600014-1,11804.82,11804.82,20171212,20171227,15.0
MU,1,4100008746,HQY,AOG,20171130,1000000142,RMB,B737NG,107484-7,1786.21,1786.21,20171130,20171204,4.0
MU,1,4100008633,HQY,NOR,20171107,1000000575,RMB,B737NG,2061-15-1,41167.15,41167.15,20171107,20180302,115.0
MU,1,4100008632,HQY,AOG,20171107,1000000141,RMB,B737NG,RDAV2132,1,1,20171109,20171110,1.0
MU,1,4100008695,HQY,AOG,20171118,1000000142,RMB,B737NG,761574B,138193.37,138193.37,20171118,20171129,11.0
MU,1,4100008639,HQY,AOG,20171108,1000000152,RMB,B737NG,256A3650-2,87438.81,87438.81,20171108,20180201,85.0
MU,1,4100008649,HQY,AOG,20171110,1000000141,RMB,B737NG,8-930-03,1,1,20171116,20180806,263.0
MU,1,4100008648,HQY,AOG,20171110,1000000141,RMB,B737NG,1-002-0102-2090,1,1,20171116,20171204,18.0
MU,1,4100008650,HQY,AOG,20171110,1000000141,RMB,B737NG,024147-000,1,1,20171127,20171207,10.0
MU,1,4100008660,HQY,AOG,20171112,1000000141,RMB,B737NG,5145-1-77,1,1,20171112,20180103,52.0
MU,1,4100008619,HQY,AOG,20171103,1000000155,RMB,B737NG,3214552-5,23188.78,23188.78,20171107,20171128,21.0
MU,1,4100008715,HQY,AOG,20171123,1000000141,RMB,B737NG,60-4983-3,1,1,20171124,20180428,155.0
MU,1,4100008717,HQY,AOG,20171123,1000000155,RMB,B737NG,65-17821-23,36563.86,36563.86,20171124,20180314,110.0
MU,1,4100008626,HQY,AOG,20171105,1000000575,RMB,B737NG,1151952-19,44678.98,44678.98,20171105,20171207,32.0
MU,1,4100008672,HQY,EXP,20171115,1000000575,RMB,B737NG,314A2620-1,6263.81,6263.81,20171115,20171120,5.0
MU,1,4100008788,HQY,AOG,20171209,1000000575,RMB,B737NG,822-1567-102,52607.07,52607.07,20171209,20171218,9.0
MU,1,4100008789,HQY,EXP,20171209,1000000142,RMB,B737NG,1152464-265,1,1,20171214,20171220,6.0
MU,1,4100008580,HQY,NOR,20171027,1000000575,RMB,B737NG,HG2050BC02,112063.68,112063.68,20171030,20171108,9.0
MU,1,4100008630,HQY,NOR,20171106,1000000152,RMB,B737NG,1151952-19,37756.89,37756.89,20171108,20171128,20.0
MU,1,4100008744,HQY,AOG,20171130,1000000152,RMB,B737NG,761574B,90731.29,90731.29,20171204,20171208,4.0
MU,1,4100008586,HQY,AOG,20171028,1000000155,RMB,B737NG,2612312-1,8955.8,8955.8,20171101,20171106,5.0
MU,1,4100008736,HQY,AOG,20171128,1000000575,RMB,B737NG,2233000-816-1,14632.63,14632.63,20171129,20171204,5.0
MU,1,4100008743,HQY,AOG,20171129,1000000155,RMB,B737NG,761574B,118744.5,118744.5,20171130,20171211,11.0
MU,1,1500001731,HQY,NOR,20190421,1000000141,RMB,B737NG,174101-02-03,41097.45,41097.45,20190422,20190510,18.0
MU,1,1500001732,HQY,NOR,20190421,1000000031,RMB,B737NG,3A296-0008-01-1,100,100,20190423,20190426,3.0
MU,1,1500001727,HQY,AOG,20190414,1000000031,RMB,B737NG,4082260-939,100,100,20190415,20190423,8.0
MU,1,1600028031,HQY,CRT,20190408,1000000141,RMB,B737NG,066-50008-0408,16915.96,16915.96,20190412,20190412,1.0
MU,1,1600030704,HQY,CRT,20190414,1000000141,RMB,B737NG,07324P000-01,22518.27,22518.27,20190415,20190612,58.0
MU,1,1600028357,HQY,CRT,20190408,1000000142,RMB,B737NG,2041444-0401,31192.83,31192.83,20190415,20190422,7.0
